Label,File,ZCR Mean,ZCR Median,ZCR Std Dev,ZCR Kurtosis,ZCR Skew
YAF_sad,YAF_back_sad.wav,0.12858072916666666,0.033203125,0.2252493846211237,3.231511363409221,2.2130800174198426
YAF_sad,YAF_bar_sad.wav,0.11123046875,0.0361328125,0.19621977289091025,5.189764820590863,2.569728657476185
YAF_sad,YAF_base_sad.wav,0.19627426609848486,0.04248046875,0.2598657822852733,-0.20730117521113023,1.2267777962403847
YAF_sad,YAF_bath_sad.wav,0.14545849116161616,0.0390625,0.22256807600218184,2.6449842504351713,1.9986824591713135
YAF_sad,YAF_bean_sad.wav,0.10549418131510417,0.03515625,0.19426873570459013,5.71539468102471,2.6822746106687667
YAF_sad,YAF_beg_sad.wav,0.12189705141129033,0.03515625,0.19826276936734924,4.352002080762019,2.3714582222997573
YAF_sad,YAF_bite_sad.wav,0.11895751953125,0.0283203125,0.19581585352380662,4.225415606087829,2.3379648466263907
YAF_sad,YAF_boat_sad.wav,0.13801125919117646,0.05712890625,0.19358668344343097,3.6280689068818157,2.167332871922321
YAF_sad,YAF_bone_sad.wav,0.12630550986842104,0.02783203125,0.22560563301032174,3.549219453126934,2.2677545566232578
YAF_sad,YAF_book_sad.wav,0.12441845154494383,0.03076171875,0.20341890977450022,3.494584357046663,2.197850667649825
YAF_sad,YAF_bought_sad.wav,0.10698908025568182,0.027099609375,0.18324857440206996,5.155950458053187,2.518260973893175
YAF_sad,YAF_burn_sad.wav,0.1279296875,0.0400390625,0.21736095223126034,3.3883065982843483,2.2364797313730262
YAF_sad,YAF_cab_sad.wav,0.11661001352163461,0.041015625,0.19335496169077682,4.987220079486318,2.5159550430141446
YAF_sad,YAF_calm_sad.wav,0.09722222222222222,0.021484375,0.17590135696505982,6.527141958359342,2.7703038817482266
YAF_sad,YAF_came_sad.wav,0.136677679614486,0.0380859375,0.21090199480614313,3.5981201943873025,2.1998466413178437
YAF_sad,YAF_cause_sad.wav,0.16145982654816513,0.04150390625,0.23661472302042208,1.194904844441993,1.6769269186663547
YAF_sad,YAF_chain_sad.wav,0.15156046549479166,0.027587890625,0.23061086808611636,1.4800520793401457,1.7009165022014177
YAF_sad,YAF_chair_sad.wav,0.13321358816964285,0.021484375,0.20269381917106885,2.302072470558456,1.881587265003098
YAF_sad,YAF_chalk_sad.wav,0.15672800164473685,0.0546875,0.21284545807087,2.2638538671463806,1.878469398504824
YAF_sad,YAF_chat_sad.wav,0.1722103851010101,0.0419921875,0.23033482922112147,1.1582748563707348,1.5564156550498802
YAF_sad,YAF_check_sad.wav,0.16566138174019607,0.06396484375,0.21604284160273757,2.1186837351227004,1.7831558178453124
YAF_sad,YAF_cheek_sad.wav,0.17673456101190477,0.05126953125,0.22044899611233001,1.2649647567088529,1.5465759330960296
YAF_sad,YAF_chief_sad.wav,0.15874506353021978,0.06201171875,0.1891996661337238,1.0407438658798274,1.395874471982414
YAF_sad,YAF_choice_sad.wav,0.22249192457932693,0.055419921875,0.2610905340460238,-0.8219303890607508,0.918951930007369
YAF_sad,YAF_cool_sad.wav,0.11764677444306931,0.03271484375,0.20988354726249148,4.37037666840197,2.4314185308976457
YAF_sad,YAF_dab_sad.wav,0.13013712565104166,0.034912109375,0.21392390666579833,3.3169675456259897,2.1882164377886455
YAF_sad,YAF_date_sad.wav,0.1629200166868932,0.04296875,0.23783786926717504,1.8201289534431284,1.7996115733317728
YAF_sad,YAF_dead_sad.wav,0.13966294090346534,0.04345703125,0.19569381451318138,3.5129253392052044,2.1508041334599772
YAF_sad,YAF_death_sad.wav,0.14672111742424243,0.05029296875,0.20821586954493884,3.3099634301687466,2.106507173750202
YAF_sad,YAF_deep_sad.wav,0.0888671875,0.03076171875,0.16104274733203253,8.414602238893822,3.06405585897748
YAF_sad,YAF_dime_sad.wav,0.12747325067934784,0.033203125,0.22798262765414215,3.3514954866378703,2.225823968945474
YAF_sad,YAF_dip_sad.wav,0.1208343505859375,0.0341796875,0.21197558039668743,4.1742230321722635,2.3774654131496806
YAF_sad,YAF_ditch_sad.wav,0.181591796875,0.080322265625,0.21473193021987727,1.5784878868884764,1.6370790739882999
YAF_sad,YAF_dodge_sad.wav,0.15180431547619047,0.052734375,0.21170519896596415,2.1726001980714926,1.8393018001600852
YAF_sad,YAF_dog_sad.wav,0.12277401194852941,0.038818359375,0.20995115799328845,4.722673812381384,2.475421645457707
YAF_sad,YAF_doll_sad.wav,0.13038126627604166,0.031982421875,0.2239111286416985,3.041670498905905,2.149263334373584
YAF_sad,YAF_door_sad.wav,0.11415713595360824,0.03466796875,0.20343637386824276,4.8503345953916055,2.5132377617185986
YAF_sad,YAF_fail_sad.wav,0.15751056281887754,0.040283203125,0.23015926986899102,1.3329432615586505,1.6654125665487454
YAF_sad,YAF_fall_sad.wav,0.1443776334269663,0.0380859375,0.22237483394340105,2.270033792809474,1.909328049507905
YAF_sad,YAF_far_sad.wav,0.14707797181372548,0.033447265625,0.21656758487629146,1.9507106494669406,1.810081775871125
YAF_sad,YAF_fat_sad.wav,0.18482555042613635,0.04052734375,0.2280178975087143,0.6069764452255182,1.3466116725824773
YAF_sad,YAF_fit_sad.wav,0.20611049107142856,0.0576171875,0.24539743759038807,-0.3074620307086655,1.131880103208631
YAF_sad,YAF_five_sad.wav,0.16835472470238094,0.046875,0.22420318529479688,1.110285875288545,1.543645248952789
YAF_sad,YAF_food_sad.wav,0.17779296875,0.054931640625,0.23942030794123395,0.7343963971077039,1.4983312774341573
YAF_sad,YAF_gap_sad.wav,0.11896947487113402,0.041015625,0.192671504888893,4.127400343210524,2.374644796272983
YAF_sad,YAF_gas_sad.wav,0.19285687196601942,0.04248046875,0.26553766333333856,0.05445525081228997,1.3285824276516733
YAF_sad,YAF_gaze_sad.wav,0.15885564630681817,0.039794921875,0.2387323038448194,1.202229900136678,1.6784440591077754
